ticket_id,customer_id,department,issue_type,priority,agent,channel,created_at,sla_due_at,closed_at,status,resolution_hours,previous_contacts,customer_message,customer_rating
TKT-01623,CUST-1415,Product Support,Refund Delay,Medium,Ava,Chat,2025-09-26,2025-09-28 00:00:00,2025-09-27 16:00:00,Closed,40.0,0,I need help with my account.,4
TKT-01624,CUST-1201,Account Management,Bug Report,Low,Liam,Phone,2025-04-08,2025-04-11 00:00:00,2025-04-12 10:00:00,Closed,106.0,0,I would like an update on my ticket.,3
TKT-01625,CUST-1158,Billing,Refund Delay,Low,Sarah,Phone,2025-07-15,2025-07-18 00:00:00,2025-07-19 04:00:00,Closed,100.0,0,I want to cancel if this is not resolved today.,1
TKT-01626,CUST-1115,Account Management,Login Issue,Medium,Liam,Web Form,2025-12-26,2025-12-28 00:00:00,2025-12-28 15:00:00,Closed,63.0,4,I would like an update on my ticket.,4
TKT-01627,CUST-1340,Billing,Product Question,High,Sarah,Web Form,2025-07-02,2025-07-03 00:00:00,2025-07-03 01:00:00,Closed,25.0,1,I appreciate the quick response.,4
TKT-01628,CUST-1974,Product Support,Account Verification,Medium,Priya,Phone,2025-11-26,2025-11-28 00:00:00,2025-11-27 13:00:00,Closed,37.0,2,Can you check the status of my request?,4
TKT-01629,CUST-1697,Technical Support,Account Verification,Medium,Mia,Phone,2025-03-23,2025-03-25 00:00:00,2025-03-26 16:00:00,Escalated,88.0,2,I need help with my account.,3
TKT-01630,CUST-1183,Shipping,Subscription Cancellation,High,Sarah,Web Form,2025-11-06,2025-11-07 00:00:00,2025-11-08 08:00:00,Closed,56.0,2,Can you check the status of my request?,4
TKT-01631,CUST-1109,Account Management,Payment Failure,Medium,Liam,Phone,2025-06-12,2025-06-14 00:00:00,2025-06-14 07:00:00,Closed,55.0,0,I am having an issue and need assistance.,4
TKT-01632,CUST-1812,Technical Support,Refund Delay,High,Ethan,Chat,2025-01-04,2025-01-05 00:00:00,2025-01-07 02:00:00,Closed,74.0,2,Can you check the status of my request?,4
TKT-01633,CUST-1001,Account Management,Product Question,Medium,Noah,Email,2025-09-14,2025-09-16 00:00:00,2025-09-15 01:00:00,Closed,25.0,1,Please help me understand what happened.,3
TKT-01634,CUST-1756,Product Support,Refund Delay,Low,Noah,Chat,2025-02-07,2025-02-10 00:00:00,2025-02-08 06:00:00,Closed,30.0,1,I need help with my account.,4
TKT-01635,CUST-1788,Account Management,Product Question,Critical,Noah,Web Form,2025-03-03,2025-03-03 08:00:00,2025-03-04 02:00:00,Closed,26.0,1,Please help me understand what happened.,4
TKT-01636,CUST-1690,Account Management,Payment Failure,Medium,Sarah,Chat,2025-04-10,2025-04-12 00:00:00,2025-04-11 18:00:00,Closed,42.0,0,I appreciate the quick response.,4
TKT-01637,CUST-1021,Account Management,Bug Report,Low,Ethan,Chat,2025-12-22,2025-12-25 00:00:00,2025-12-24 13:00:00,Closed,61.0,0,I have contacted support multiple times and nobody has helped me.,2
TKT-01638,CUST-1070,Shipping,Subscription Cancellation,Medium,Liam,Web Form,2025-01-26,2025-01-28 00:00:00,2025-01-28 02:00:00,Closed,50.0,4,Thanks for helping me with this issue.,4
TKT-01639,CUST-1884,Account Management,Late Delivery,Medium,Ava,Email,2025-03-10,2025-03-12 00:00:00,2025-03-12 04:00:00,Closed,52.0,3,I want to cancel if this is not resolved today.,2
TKT-01640,CUST-1248,Product Support,Account Verification,Low,Priya,Chat,2025-07-03,2025-07-06 00:00:00,2025-07-06 13:00:00,Closed,85.0,0,I am having an issue and need assistance.,4
TKT-01641,CUST-1433,Product Support,Payment Failure,Critical,Sarah,Phone,2025-12-14,2025-12-14 08:00:00,2025-12-14 15:00:00,Closed,15.0,5,Can you check the status of my request?,4
TKT-01642,CUST-1830,Shipping,Late Delivery,High,Mia,Phone,2025-07-21,2025-07-22 00:00:00,2025-07-21 20:00:00,Escalated,20.0,1,Thanks for helping me with this issue.,4
TKT-01643,CUST-1843,Billing,Late Delivery,Low,Sarah,Email,2025-02-14,2025-02-17 00:00:00,2025-02-16 16:00:00,Closed,64.0,0,I am tired of waiting for a response.,1
TKT-01644,CUST-1091,Technical Support,Product Question,High,Sarah,Chat,2025-01-30,2025-01-31 00:00:00,2025-02-01 00:00:00,Escalated,48.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-01645,CUST-1539,Billing,Refund Delay,High,Ava,Chat,2025-02-03,2025-02-04 00:00:00,,Open,,0,I have contacted support multiple times and nobody has helped me.,1
TKT-01646,CUST-1434,Technical Support,Bug Report,Medium,Priya,Email,2025-06-21,2025-06-23 00:00:00,2025-06-23 21:00:00,Closed,69.0,0,Please help me understand what happened.,4
TKT-01647,CUST-1798,Billing,Account Verification,High,Sarah,Chat,2025-10-01,2025-10-02 00:00:00,2025-10-04 02:00:00,Closed,74.0,0,Thank you for the update.,5
TKT-01648,CUST-1882,Account Management,Subscription Cancellation,High,Ava,Phone,2025-04-23,2025-04-24 00:00:00,2025-04-23 06:00:00,Closed,6.0,4,Can you check the status of my request?,3
TKT-01649,CUST-1432,Product Support,Payment Failure,Medium,Liam,Web Form,2025-11-13,2025-11-15 00:00:00,2025-11-14 21:00:00,Closed,45.0,5,This is very frustrating and I need this fixed immediately.,3
TKT-01650,CUST-1890,Product Support,Account Verification,Medium,Sarah,Phone,2025-11-28,2025-11-30 00:00:00,2025-11-29 18:00:00,Closed,42.0,3,Please help me understand what happened.,4
TKT-01651,CUST-1176,Technical Support,Account Verification,Medium,Liam,Web Form,2025-10-06,2025-10-08 00:00:00,2025-10-10 12:00:00,Closed,108.0,2,Please help me understand what happened.,4
TKT-01652,CUST-1191,Product Support,Late Delivery,Low,Sarah,Web Form,2025-08-16,2025-08-19 00:00:00,2025-08-19 05:00:00,Closed,77.0,0,I am tired of waiting for a response.,1
TKT-01653,CUST-1389,Product Support,Refund Delay,Medium,Liam,Phone,2025-10-17,2025-10-19 00:00:00,2025-10-18 15:00:00,Closed,39.0,1,I appreciate the quick response.,5
TKT-01654,CUST-1337,Shipping,Refund Delay,Medium,Liam,Phone,2025-09-30,2025-10-02 00:00:00,2025-10-03 06:00:00,Escalated,78.0,0,I have contacted support multiple times and nobody has helped me.,2
TKT-01655,CUST-1040,Account Management,Account Verification,Medium,Mia,Phone,2025-07-22,2025-07-24 00:00:00,2025-07-23 17:00:00,Closed,41.0,0,I want to cancel if this is not resolved today.,2
TKT-01656,CUST-1792,Billing,Bug Report,High,Ava,Chat,2025-05-15,2025-05-16 00:00:00,2025-05-18 09:00:00,Closed,81.0,1,The support team has been helpful so far.,4
TKT-01657,CUST-1677,Technical Support,Account Verification,Low,Noah,Chat,2025-06-24,2025-06-27 00:00:00,2025-06-26 09:00:00,Closed,57.0,0,I need help with my account.,4
TKT-01658,CUST-1801,Product Support,Bug Report,Low,Mia,Chat,2025-04-27,2025-04-30 00:00:00,2025-04-29 22:00:00,Closed,70.0,1,I need help with my account.,3
TKT-01659,CUST-1714,Account Management,Account Verification,Low,Mia,Phone,2025-03-30,2025-04-02 00:00:00,,Open,,1,I am having an issue and need assistance.,3
TKT-01660,CUST-1370,Shipping,Product Question,High,Noah,Phone,2025-06-06,2025-06-07 00:00:00,2025-06-07 06:00:00,Closed,30.0,2,Please help me understand what happened.,3
TKT-01661,CUST-1949,Shipping,Subscription Cancellation,Critical,Liam,Phone,2025-06-19,2025-06-19 08:00:00,,Open,,5,Please help me understand what happened.,4
TKT-01662,CUST-1221,Product Support,Account Verification,Medium,Priya,Chat,2025-06-01,2025-06-03 00:00:00,2025-06-03 17:00:00,Closed,65.0,0,The issue was handled well.,5
TKT-01663,CUST-1249,Account Management,Payment Failure,High,David,Chat,2025-03-20,2025-03-21 00:00:00,2025-03-21 10:00:00,Closed,34.0,0,I would like an update on my ticket.,4
TKT-01664,CUST-1818,Technical Support,Payment Failure,High,Liam,Phone,2025-06-03,2025-06-04 00:00:00,2025-06-05 15:00:00,Closed,63.0,0,I am tired of waiting for a response.,2
TKT-01665,CUST-1580,Billing,Bug Report,Critical,Ava,Chat,2025-09-30,2025-09-30 08:00:00,2025-10-01 23:00:00,Closed,47.0,0,Thank you for the update.,4
TKT-01666,CUST-1431,Billing,Product Question,Medium,Ethan,Chat,2025-10-30,2025-11-01 00:00:00,2025-11-01 18:00:00,Escalated,66.0,0,I need help with my account.,3
TKT-01667,CUST-1351,Technical Support,Bug Report,Medium,David,Email,2025-07-01,2025-07-03 00:00:00,2025-07-03 07:00:00,Closed,55.0,0,I am having an issue and need assistance.,3
TKT-01668,CUST-1145,Technical Support,Login Issue,Low,Ethan,Phone,2025-12-17,2025-12-20 00:00:00,,Open,,2,I need help with my account.,3
TKT-01669,CUST-1113,Technical Support,Bug Report,Medium,Priya,Chat,2025-07-25,2025-07-27 00:00:00,2025-07-28 05:00:00,Closed,77.0,0,Can you check the status of my request?,4
TKT-01670,CUST-1237,Billing,Bug Report,Medium,Liam,Phone,2025-06-28,2025-06-30 00:00:00,2025-07-02 00:00:00,Escalated,96.0,2,I have contacted support multiple times and nobody has helped me.,3
TKT-01671,CUST-1556,Shipping,Login Issue,Low,Priya,Phone,2025-07-03,2025-07-06 00:00:00,2025-07-05 04:00:00,Closed,52.0,4,Please help me understand what happened.,3
TKT-01672,CUST-1779,Billing,Payment Failure,Medium,Liam,Web Form,2025-05-09,2025-05-11 00:00:00,2025-05-10 02:00:00,Closed,26.0,2,Please help me understand what happened.,3
TKT-01673,CUST-1603,Account Management,Subscription Cancellation,High,Mia,Web Form,2025-01-15,2025-01-16 00:00:00,2025-01-16 13:00:00,Closed,37.0,2,Can you check the status of my request?,3
TKT-01674,CUST-1318,Product Support,Refund Delay,Medium,Liam,Email,2025-11-05,2025-11-07 00:00:00,2025-11-07 17:00:00,Closed,65.0,4,Please help me understand what happened.,3
TKT-01675,CUST-1543,Shipping,Refund Delay,High,Mia,Chat,2025-12-13,2025-12-14 00:00:00,2025-12-14 07:00:00,Escalated,31.0,0,I want to cancel if this is not resolved today.,3
TKT-01676,CUST-1804,Billing,Subscription Cancellation,Medium,Noah,Phone,2025-11-29,2025-12-01 00:00:00,,Open,,0,Can you check the status of my request?,3
TKT-01677,CUST-1024,Technical Support,Login Issue,Low,Mia,Web Form,2025-07-05,2025-07-08 00:00:00,2025-07-07 20:00:00,Closed,68.0,0,I am tired of waiting for a response.,3
TKT-01678,CUST-1599,Shipping,Subscription Cancellation,Low,Noah,Chat,2025-11-28,2025-12-01 00:00:00,2025-11-30 02:00:00,Closed,50.0,2,This is very frustrating and I need this fixed immediately.,3
TKT-01679,CUST-1828,Account Management,Product Question,Low,Noah,Phone,2025-01-09,2025-01-12 00:00:00,2025-01-11 16:00:00,Escalated,64.0,4,Please help me understand what happened.,4
TKT-01680,CUST-1406,Billing,Product Question,Low,Mia,Email,2025-08-07,2025-08-10 00:00:00,2025-08-09 02:00:00,Closed,50.0,2,Thanks for helping me with this issue.,4
TKT-01681,CUST-1499,Product Support,Login Issue,High,Ethan,Chat,2025-12-14,2025-12-15 00:00:00,2025-12-16 05:00:00,Closed,53.0,0,Thank you for the update.,5
TKT-01682,CUST-1760,Billing,Product Question,Medium,David,Email,2025-07-11,2025-07-13 00:00:00,2025-07-12 05:00:00,Closed,29.0,2,The support team has been helpful so far.,5
TKT-01683,CUST-1008,Product Support,Account Verification,Medium,Ava,Chat,2025-06-08,2025-06-10 00:00:00,2025-06-09 15:00:00,Closed,39.0,2,Thanks for helping me with this issue.,5
TKT-01684,CUST-1850,Product Support,Account Verification,Medium,Ethan,Phone,2025-06-02,2025-06-04 00:00:00,,Open,,1,Thanks for helping me with this issue.,4
TKT-01685,CUST-1100,Product Support,Late Delivery,Medium,Noah,Email,2025-06-10,2025-06-12 00:00:00,2025-06-11 15:00:00,Closed,39.0,0,Can you check the status of my request?,3
TKT-01686,CUST-1861,Technical Support,Late Delivery,Medium,Liam,Chat,2025-01-17,2025-01-19 00:00:00,2025-01-19 01:00:00,Closed,49.0,2,Can you check the status of my request?,4
TKT-01687,CUST-1362,Billing,Account Verification,Medium,Noah,Web Form,2025-05-06,2025-05-08 00:00:00,2025-05-08 00:00:00,Closed,48.0,0,I need help with my account.,3
TKT-01688,CUST-1328,Technical Support,Login Issue,Medium,Noah,Email,2025-08-31,2025-09-02 00:00:00,2025-09-03 05:00:00,Closed,77.0,0,I want to cancel if this is not resolved today.,3
TKT-01689,CUST-1145,Billing,Late Delivery,Low,Ava,Phone,2025-02-11,2025-02-14 00:00:00,2025-02-13 02:00:00,Closed,50.0,0,I would like an update on my ticket.,4
TKT-01690,CUST-1773,Product Support,Payment Failure,Medium,Sarah,Email,2025-11-04,2025-11-06 00:00:00,2025-11-06 18:00:00,Closed,66.0,0,I have contacted support multiple times and nobody has helped me.,3
TKT-01691,CUST-1962,Product Support,Payment Failure,High,Sarah,Chat,2025-10-27,2025-10-28 00:00:00,,Open,,2,Please help me understand what happened.,3
TKT-01692,CUST-1671,Billing,Bug Report,Medium,Liam,Web Form,2025-02-20,2025-02-22 00:00:00,,Open,,0,This is very frustrating and I need this fixed immediately.,3
TKT-01693,CUST-1824,Shipping,Payment Failure,Critical,Priya,Phone,2025-07-20,2025-07-20 08:00:00,2025-07-21 05:00:00,Closed,29.0,0,I need help with my account.,3
TKT-01694,CUST-1212,Account Management,Payment Failure,High,Priya,Chat,2025-11-17,2025-11-18 00:00:00,2025-11-17 15:00:00,Closed,15.0,0,I would like an update on my ticket.,4
TKT-01695,CUST-1564,Account Management,Subscription Cancellation,Medium,Priya,Web Form,2025-06-10,2025-06-12 00:00:00,2025-06-13 04:00:00,Closed,76.0,3,This is very frustrating and I need this fixed immediately.,2
TKT-01696,CUST-1798,Product Support,Account Verification,Low,Priya,Chat,2025-09-07,2025-09-10 00:00:00,,Open,,2,Can you check the status of my request?,3
TKT-01697,CUST-1592,Product Support,Login Issue,Medium,Mia,Web Form,2025-01-30,2025-02-01 00:00:00,2025-02-01 02:00:00,Closed,50.0,0,Please help me understand what happened.,3
TKT-01698,CUST-1667,Billing,Login Issue,Medium,Mia,Chat,2025-09-20,2025-09-22 00:00:00,2025-09-22 15:00:00,Closed,63.0,0,Thank you for the update.,5
TKT-01699,CUST-1502,Billing,Product Question,Medium,Ethan,Phone,2025-10-23,2025-10-25 00:00:00,2025-10-25 19:00:00,Closed,67.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-01700,CUST-1078,Billing,Login Issue,Medium,Sarah,Phone,2025-08-02,2025-08-04 00:00:00,2025-08-05 23:00:00,Closed,95.0,1,I have contacted support multiple times and nobody has helped me.,2
TKT-01701,CUST-1837,Account Management,Account Verification,Medium,David,Web Form,2025-05-05,2025-05-07 00:00:00,2025-05-08 01:00:00,Closed,73.0,5,I am having an issue and need assistance.,4
TKT-01702,CUST-1401,Technical Support,Payment Failure,Low,Priya,Web Form,2025-04-22,2025-04-25 00:00:00,2025-04-25 08:00:00,Closed,80.0,3,I would like an update on my ticket.,3
TKT-01703,CUST-1398,Product Support,Late Delivery,Medium,Noah,Chat,2025-11-26,2025-11-28 00:00:00,2025-11-28 23:00:00,Escalated,71.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-01704,CUST-1487,Technical Support,Account Verification,Medium,Noah,Chat,2025-02-09,2025-02-11 00:00:00,,Open,,0,I need help with my account.,3
TKT-01705,CUST-1493,Technical Support,Bug Report,High,David,Phone,2025-09-15,2025-09-16 00:00:00,2025-09-18 23:00:00,Closed,95.0,3,I need help with my account.,3
TKT-01706,CUST-1644,Shipping,Account Verification,Medium,Mia,Chat,2025-06-14,2025-06-16 00:00:00,,Open,,2,I would like an update on my ticket.,3
TKT-01707,CUST-1366,Shipping,Product Question,High,Mia,Email,2025-12-27,2025-12-28 00:00:00,2025-12-28 05:00:00,Closed,29.0,1,I would like an update on my ticket.,4
TKT-01708,CUST-1533,Shipping,Login Issue,High,Priya,Phone,2025-04-30,2025-05-01 00:00:00,,Open,,1,The issue was handled well.,5
TKT-01709,CUST-1719,Shipping,Refund Delay,Medium,Sarah,Phone,2025-07-05,2025-07-07 00:00:00,2025-07-09 08:00:00,Closed,104.0,2,I would like an update on my ticket.,3
TKT-01710,CUST-1956,Billing,Product Question,Medium,Liam,Phone,2025-11-30,2025-12-02 00:00:00,2025-12-02 19:00:00,Closed,67.0,0,This issue is affecting my work and I am unhappy.,1
TKT-01711,CUST-1704,Account Management,Product Question,Low,Mia,Email,2025-09-03,2025-09-06 00:00:00,2025-09-04 16:00:00,Closed,40.0,1,I am having an issue and need assistance.,3
TKT-01712,CUST-1664,Product Support,Account Verification,High,Ava,Web Form,2025-12-11,2025-12-12 00:00:00,2025-12-13 23:00:00,Closed,71.0,3,Thank you for the update.,4
TKT-01713,CUST-1449,Shipping,Subscription Cancellation,Medium,Priya,Phone,2025-03-21,2025-03-23 00:00:00,2025-03-22 04:00:00,Closed,28.0,2,I would like an update on my ticket.,4
TKT-01714,CUST-1105,Account Management,Bug Report,High,Noah,Email,2025-12-09,2025-12-10 00:00:00,2025-12-11 16:00:00,Closed,64.0,0,I would like an update on my ticket.,4
TKT-01715,CUST-1520,Shipping,Product Question,Medium,Noah,Chat,2025-08-28,2025-08-30 00:00:00,2025-08-30 00:00:00,Closed,48.0,0,Thank you for the update.,4
TKT-01716,CUST-1649,Technical Support,Payment Failure,High,Noah,Email,2025-11-26,2025-11-27 00:00:00,2025-11-28 03:00:00,Closed,51.0,2,Can you check the status of my request?,3
TKT-01717,CUST-1854,Technical Support,Account Verification,Medium,Sarah,Web Form,2025-10-26,2025-10-28 00:00:00,2025-10-28 23:00:00,Closed,71.0,1,I appreciate the quick response.,4
TKT-01718,CUST-1419,Billing,Account Verification,Medium,Ava,Chat,2025-06-06,2025-06-08 00:00:00,2025-06-08 16:00:00,Closed,64.0,1,Can you check the status of my request?,4
TKT-01719,CUST-1794,Technical Support,Account Verification,High,Liam,Chat,2025-05-12,2025-05-13 00:00:00,2025-05-15 06:00:00,Closed,78.0,3,I need help with my account.,4
TKT-01720,CUST-1167,Shipping,Subscription Cancellation,Low,Liam,Chat,2025-07-16,2025-07-19 00:00:00,2025-07-17 05:00:00,Closed,29.0,0,I need help with my account.,4
TKT-01721,CUST-1336,Product Support,Bug Report,Medium,Ethan,Email,2025-05-08,2025-05-10 00:00:00,2025-05-11 07:00:00,Closed,79.0,0,The issue was handled well.,5
TKT-01722,CUST-1747,Billing,Subscription Cancellation,Medium,Liam,Email,2025-01-20,2025-01-22 00:00:00,2025-01-23 00:00:00,Closed,72.0,1,I am tired of waiting for a response.,3
TKT-01723,CUST-1598,Product Support,Payment Failure,Medium,Sarah,Web Form,2025-08-19,2025-08-21 00:00:00,2025-08-22 04:00:00,Closed,76.0,0,Thanks for helping me with this issue.,5
TKT-01724,CUST-1344,Billing,Login Issue,High,Ethan,Email,2025-02-11,2025-02-12 00:00:00,,Open,,4,This issue is affecting my work and I am unhappy.,1
TKT-01725,CUST-1503,Account Management,Product Question,High,Sarah,Web Form,2025-06-16,2025-06-17 00:00:00,,Open,,0,Thanks for helping me with this issue.,5
TKT-01726,CUST-1777,Shipping,Subscription Cancellation,Medium,Mia,Chat,2025-05-26,2025-05-28 00:00:00,2025-05-28 07:00:00,Closed,55.0,0,I am tired of waiting for a response.,2
TKT-01727,CUST-1921,Billing,Bug Report,High,Sarah,Chat,2025-09-06,2025-09-07 00:00:00,2025-09-08 04:00:00,Escalated,52.0,2,Please help me understand what happened.,3
TKT-01728,CUST-1895,Shipping,Product Question,Low,Ava,Chat,2025-06-19,2025-06-22 00:00:00,,Open,,5,Can you check the status of my request?,4
TKT-01729,CUST-1737,Shipping,Login Issue,Medium,Liam,Phone,2025-10-21,2025-10-23 00:00:00,2025-10-23 12:00:00,Closed,60.0,0,Can you check the status of my request?,3
TKT-01730,CUST-1150,Billing,Refund Delay,High,Mia,Web Form,2025-10-09,2025-10-10 00:00:00,2025-10-12 03:00:00,Closed,75.0,0,I would like an update on my ticket.,4
TKT-01731,CUST-1311,Account Management,Product Question,Medium,Sarah,Web Form,2025-01-25,2025-01-27 00:00:00,2025-01-27 09:00:00,Closed,57.0,4,This is very frustrating and I need this fixed immediately.,2
TKT-01732,CUST-1379,Shipping,Account Verification,Medium,Priya,Web Form,2025-09-18,2025-09-20 00:00:00,2025-09-20 23:00:00,Closed,71.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-01733,CUST-1423,Account Management,Payment Failure,Low,Ava,Web Form,2025-04-23,2025-04-26 00:00:00,,Open,,1,This is very frustrating and I need this fixed immediately.,3
